

Escherichia coli O157:H7 Sakai (EHEC)
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
1804	nrdI	ECs3537	15832791	1	3525115	3525525	2
1804	-	ECs3538	15832792	1	3525498	3527642	3
1804	nrdF	ECs3539	15832793	1	3527652	3528611	4
1805	-	ECs3540	15832794	1	3528967	3530169	1
1805	-	ECs3541	15832795	1	3530162	3531226	2
1805	proX	ECs3542	15832796	1	3531283	3532275	3
1806	-	ECs3543	15832797	1	3532467	3533651	1
1807	-	ECs3544	15832798	1	3533775	3534512	1
1807	-	ECs3545	15832799	1	3534502	3534837	2
1808	-	ECs3546	15832800	1	3534928	3535458	1
1808	-	ECs3547	15832801	1	3535585	3536757	2
1808	-	ECs3548	15832802	1	3536774	3538312	3
1809	-	ECs3549	15832803	-1	3538376	3538891	1
1810	-	ECs3552	15832806	-1	3541095	3541661	1
1810	-	ECs3551	15832805	-1	3540670	3541098	2
1810	-	ECs3550	15832804	-1	3539041	3540597	3
1811	-	ECs3553	15832807	-1	3542889	3543074	1
1812	alaS	ECs3554	15832808	-1	3543309	3545939	1
1813	-	ECs3557	15832811	-1	3547776	3548273	1
1813	recA	ECs3556	15832810	-1	3546635	3547696	2
1813	recX	ECs3555	15832809	-1	3546067	3546567	3
1814	-	ECs3558	15832812	-1	3548418	3549503	1
1815	-	ECs3560	15832814	1	3551284	3551655	1
1815	-	ECs3561	15832815	1	3551659	3552438	2
1815	-	ECs3562	15832816	1	3552544	3552903	3
1815	srlR	ECs3563	15832817	1	3552970	3553743	4
1815	gutQ	ECs3564	38704115	1	3553736	3554701	5
1816	-	ECs3565	162139762	-1	3554698	3556212	1
1817	-	ECs3566	15832820	1	3556399	3557634	1
1817	-	ECs3567	15832821	1	3557631	3558764	2
1818	-	ECs3568	15832822	-1	3558892	3561144	1
1819	-	ECs3569	15832823	-1	3561297	3561824	1
1820	-	ECs3570	15832824	-1	3561973	3562986	1
1821	-	ECs3571	15832825	1	3563243	3564700	1
1821	-	ECs3572	15832826	1	3564709	3566133	2
1822	-	ECs3580	15832834	-1	3572922	3573533	1
1822	-	ECs3579	15832833	-1	3571099	3572925	2
1822	-	ECs3578	15832832	-1	3570173	3571096	3
1822	-	ECs3577	15832831	-1	3568446	3570155	4
1822	-	ECs3576	15832830	-1	3567894	3568436	5
1822	-	ECs3575	15832829	-1	3567127	3567894	6
1822	-	ECs3574	15832828	-1	3566720	3567130	7
1822	hycI	ECs3573	15832827	-1	3566257	3566727	8
1823	-	ECs3581	15832835	-1	3573658	3574119	1
1824	hypA	ECs3582	15832836	1	3574331	3574681	1
1824	-	ECs3583	15832837	1	3574685	3575557	2
1824	-	ECs3584	15832838	1	3575548	3575820	3
1824	-	ECs3585	15832839	1	3575820	3576941	4
1824	-	ECs3586	15832840	1	3576980	3577948	5
1825	-	ECs3587	15832841	1	3578022	3580100	1
1826	-	ECs3588	15832842	-1	3580137	3580490	1
1827	-	ECs3589	15832843	1	3580777	3583338	1
1828	-	ECs3590	15832844	1	3583444	3584100	1
1829	-	ECs3591	15832845	-1	3584141	3584377	1
1830	-	ECs3593	15832847	-1	3585815	3586408	1
1830	-	ECs3592	15832846	-1	3584388	3585815	2
1831	-	ECs3594	15832848	1	3586555	3586962	1
1832	ftsB	ECs3602	15832856	-1	3593032	3593343	1
1832	ispD	ECs3601	15832855	-1	3592303	3593013	2
1832	ispF	ECs3600	15832854	-1	3591824	3592303	3
1832	truD	ECs3599	15832853	-1	3590778	3591827	4
1832	surE	ECs3598	15832852	-1	3590036	3590797	5
1832	pcm	ECs3597	15832851	-1	3589416	3590042	6
1832	nlpD	ECs3596	15832850	-1	3588137	3589276	7
1832	-	ECs3595	15832849	-1	3587082	3588074	8
1833	-	ECs3606	15832860	-1	3595944	3596852	1
1833	cysN	ECs3605	15832859	-1	3594515	3595942	2
1833	-	ECs3604	15832858	-1	3593910	3594515	3
1833	-	ECs3603	15832857	-1	3593537	3593860	4
1834	-	ECs3607	15832861	1	3597104	3598141	1
1835	-	ECs3612	15832866	-1	3601130	3602185	1
1835	-	ECs3611	15832865	-1	3600373	3601119	2
1835	-	ECs3610	15832864	-1	3599741	3600391	3
1835	-	ECs3609	15832863	-1	3598821	3599744	4
1835	-	ECs3608	15832862	-1	3598531	3598824	5
1836	-	ECs3613	15832867	-1	3602197	3602733	1
1837	-	ECs3614	15832868	-1	3602730	3604292	1
1838	-	ECs3615	15832869	-1	3604390	3607047	1
1839	-	ECs3616	15832870	-1	3607281	3607433	1
1840	cysJ	ECs3619	15832873	-1	3610217	3612016	1
1840	-	ECs3618	15832872	-1	3608505	3610217	2
1840	-	ECs3617	15832871	-1	3607697	3608431	3
1841	-	ECs3620	15832874	1	3612332	3612697	1
1842	-	ECs3621	38704116	1	3612775	3614046	1
1842	-	ECs3622	15832876	1	3614001	3614297	2
1842	-	ECs3623	15832877	1	3614314	3614889	3
1843	-	ECs3626	15832880	-1	3615894	3616679	1
1844	-	ECs3630	38704117	-1	3619605	3620390	1
1844	-	ECs3629	15832883	-1	3618081	3619535	2
1845	-	ECs3631	15832885	1	3620709	3621986	1
1845	-	ECs3632	15832886	1	3622013	3623491	2
1846	-	ECs3633	15832887	-1	3624555	3625226	1
1847	-	ECs3634	15832888	1	3625606	3626001	1
1847	-	ECs3635	15832889	1	3626015	3626689	2
1848	-	ECs3637	15832891	1	3626923	3628071	1
1848	-	ECs3638	38704118	1	3628077	3628982	2
1849	pyrG	ECs3640	15832894	-1	3630428	3632065	1
1849	eno	ECs3639	15832893	-1	3629042	3630340	2
1850	-	ECs3643	15832897	-1	3633490	3633738	1
1850	-	ECs3642	15832896	-1	3633155	3633490	2
1850	mazG	ECs3641	15832895	-1	3632293	3633084	3
1851	rumA	ECs3645	15832899	-1	3636098	3637399	1
1851	relA	ECs3644	15832898	-1	3633816	3636050	2
1852	-	ECs3646	15832900	1	3637456	3640212	1
1853	-	ECs3648	15832902	-1	3641806	3642828	1
1853	-	ECs3647	15832901	-1	3640445	3641785	2
1854	-	ECs3649	15832903	-1	3643148	3644500	1
1855	-	ECs3652	15832906	-1	3646184	3646513	1
1855	-	ECs3651	15832905	-1	3645402	3646184	2
1855	-	ECs3650	15832904	-1	3644935	3645384	3
1856	-	ECs3653	15832907	-1	3647135	3647680	1
1857	queF	ECs3654	15832908	1	3647748	3648596	1
1858	-	ECs3655	15832909	1	3648708	3650072	1
1859	-	ECs3656	15832910	1	3650629	3651918	1
1859	-	ECs3657	15832911	1	3651976	3653343	2
1860	xni	ECs3658	38704119	1	3653455	3654210	1
1861	-	ECs3660	15832914	-1	3655441	3656088	1
1861	-	ECs3659	15832913	-1	3654265	3655416	2
1862	-	ECs3661	15832915	1	3656635	3657951	1
1862	fucI	ECs3662	15832916	1	3657984	3659759	2
1862	-	ECs3663	15832917	1	3659838	3661286	3
1862	-	ECs3664	15832918	1	3661288	3661710	4
1862	-	ECs3665	15832919	1	3661768	3662499	5
1863	-	ECs3668	15832922	-1	3664050	3664967	1
1863	-	ECs3667	15832921	-1	3663636	3664031	2
1863	-	ECs3666	15832920	-1	3662543	3663643	3
1864	-	ECs3669	15832923	-1	3665318	3665548	1
1865	-	ECs3670	15832924	1	3665737	3666942	1
1865	-	ECs3671	15832925	1	3666942	3667385	2
1866	-	ECs3672	15832926	-1	3667436	3668242	1
1867	mltA	ECs3673	15832927	-1	3668481	3669578	1
1868	-	ECs3674	38704120	-1	3670157	3671410	1
1869	-	ECs3675	15832929	1	3671642	3672973	1
1870	-	ECs3678	15832932	-1	3678396	3681284	1
1870	recB	ECs3677	15832931	-1	3674861	3678403	2
1870	recD	ECs3676	15832930	-1	3673035	3674861	3
1871	-	ECs3683	15832937	-1	3686107	3686577	1
1871	-	ECs3682	15832936	-1	3685553	3686116	2
1871	-	ECs3681	38704121	-1	3685149	3685556	3
1871	-	ECs3680	15832934	-1	3684841	3685164	4
1871	recC	ECs3679	15832933	-1	3681460	3684828	5
1872	-	ECs3685	15832939	-1	3687562	3688437	1
1872	thyA	ECs3684	15832938	-1	3686761	3687555	2
1873	-	ECs3687	15832941	-1	3690847	3691377	1
1873	-	ECs3686	15832940	-1	3688588	3690834	2
1874	-	ECs3688	15832942	1	3692062	3692751	1
1875	-	ECs3689	15832943	1	3692820	3693533	1
1876	-	ECs3690	15832944	1	3693671	3693889	1
1877	tas	ECs3691	15832945	1	3693997	3695037	1
1878	-	ECs3693	15832947	-1	3696255	3698414	1
1878	-	ECs3692	15832946	-1	3695069	3696262	2
1879	-	ECs3694	15832948	1	3699000	3700031	1
1880	-	ECs3695	15832949	-1	3700038	3701300	1
1881	-	ECs3696	15832950	1	3701422	3702357	1
1882	-	ECs3697	15832951	-1	3702344	3703036	1
1883	-	ECs3700	15832954	-1	3705689	3706525	1
1883	-	ECs3699	15832953	-1	3704898	3705659	2
1883	-	ECs3698	15832952	-1	3703165	3704583	3
1884	-	ECs3701	162139761	-1	3706812	3707993	1
1885	-	ECs3702	15832956	1	3708248	3709477	1
1886	-	ECs3703	15832957	1	3709877	3710569	1
1886	-	ECs3704	15832958	1	3710903	3711712	2
1886	-	ECs3705	15832959	1	3711709	3712188	3
1887	-	ECs3706	38704122	-1	3712337	3712762	1
1888	-	ECs3707	15832961	1	3713192	3713683	1
1889	-	ECs3708	15832962	1	3713909	3714400	1
1890	-	ECs3709	15832963	1	3714734	3716110	1
1891	-	ECs3710	15832964	1	3716277	3716495	1
1892	-	ECs3711	15832965	1	3716682	3717083	1
1893	-	ECs3712	15832966	-1	3717102	3717734	1
1894	-	ECs3719	15832973	-1	3720540	3721274	1
1894	-	ECs3718	15832972	-1	3720287	3720526	2
1894	-	ECs3717	15832971	-1	3719935	3720267	3
1894	-	ECs3716	15832970	-1	3719204	3719938	4
1894	-	ECs3715	15832969	-1	3718607	3719188	5
1894	-	ECs3714	15832968	-1	3718405	3718665	6
1894	-	ECs3713	15832967	-1	3717957	3718388	7
1895	-	ECs3720	15832974	1	3721978	3722478	1
1896	-	ECs3721	15832975	-1	3722835	3723956	1
1897	-	ECs3729	15832983	-1	3727459	3727794	1
1897	-	ECs3728	15832982	-1	3727248	3727481	2
1897	-	ECs3727	15832981	-1	3726606	3727223	3
1897	-	ECs3726	15832980	-1	3725660	3726646	4
1897	spaP	ECs3725	15832979	-1	3725005	3725670	5
1897	-	ECs3724	15832978	-1	3724734	3724994	6
1898	-	ECs3734	15832988	-1	3734134	3734883	1
1898	-	ECs3733	15832987	-1	3732434	3734137	2
1898	-	ECs3732	15832986	-1	3731284	3732429	3
1898	-	ECs3731	15832985	-1	3729231	3731291	4
1898	-	ECs3730	15832984	-1	3727907	3729226	5
1899	-	ECs3735	15832989	-1	3735229	3735408	1
1900	-	ECs3737	15832991	-1	3736517	3737122	1
1900	-	ECs3736	15832990	-1	3735475	3736533	2
1901	-	ECs3738	38704123	-1	3737466	3738221	1
1902	-	ECs3739	15832993	1	3738676	3740934	1
1902	-	ECs3740	15832994	1	3740945	3741823	2
1902	-	ECs3741	15832995	1	3741820	3742299	3
1903	-	ECs3742	15832996	-1	3742339	3744117	1
1904	-	ECs3743	15832997	1	3744593	3745783	1
1904	-	ECs3744	15832998	1	3745841	3747037	2
1904	-	ECs3745	15832999	1	3747095	3748306	3
1904	-	ECs3746	38704124	1	3748359	3749744	4
1904	-	ECs3747	15833001	1	3749792	3750724	5
1905	-	ECs3749	15833003	-1	3752438	3753145	1
1905	-	ECs3748	15833002	-1	3750765	3752390	2
1906	-	ECs3750	15833004	1	3753311	3753889	1
1907	-	ECs3751	15833005	1	3754211	3757309	1
1907	-	ECs3752	15833006	1	3757312	3758640	2
1907	-	ECs3753	15833007	1	3758690	3759469	3
1907	-	ECs3754	15833008	1	3759466	3762336	4
1907	-	ECs3755	15833009	1	3762444	3763901	5
1907	-	ECs3756	15833010	1	3763916	3765235	6
1907	-	ECs3757	15833011	1	3765271	3766638	7
1908	-	ECs3759	15833013	-1	3767162	3769096	1
1908	-	ECs3758	15833012	-1	3766674	3767069	2
1909	-	ECs3760	15833014	1	3769448	3770965	1
1910	-	ECs3761	15833015	1	3771215	3771763	1
1911	prfB	ECs3763	15833017	-1	3773333	3774431	1
1911	lysS	ECs3762	15833016	-1	3771806	3773323	2
1912	xerD	ECs3766	15833020	-1	3776996	3777892	1
1912	-	ECs3765	15833019	-1	3776261	3776971	2
1912	-	ECs3764	15833018	-1	3774522	3776255	3
1913	-	ECs3767	15833021	1	3778004	3778525	1
1914	-	ECs3769	15833023	-1	3778953	3779219	1
1914	-	ECs3768	15833022	-1	3778565	3778972	2
1915	ygfZ	ECs3770	15833024	1	3779462	3780442	1
1916	-	ECs3771	15833025	-1	3780519	3781178	1
1917	-	ECs3772	15833026	-1	3781342	3781653	1
1918	-	ECs3773	15833027	1	3781692	3783131	1
1919	gcvT	ECs3776	15833030	-1	3786701	3787795	1
1919	-	ECs3775	15833029	-1	3786288	3786677	2
1919	-	ECs3774	15833028	-1	3783297	3786170	3
1920	-	ECs3780	162139720	-1	3791995	3792573	1
1920	-	ECs3779	15833033	-1	3790644	3791969	2
1920	-	ECs3778	15833032	-1	3789469	3790647	3
1920	-	ECs3777	15833031	-1	3788243	3789445	4
1921	-	ECs3781	15833035	1	3792741	3793070	1
1922	-	ECs3782	229544776	1	3793370	3793918	1
1923	-	ECs3783	15833037	-1	3794091	3794321	1
1924	-	ECs3785	15833039	-1	3796187	3796846	1
1924	-	ECs3784	15833038	-1	3794700	3795932	2
1925	-	ECs3786	15833040	1	3797229	3798122	1
1926	-	ECs3787	15833041	1	3798326	3800470	1
1926	-	ECs3788	15833042	1	3800463	3801458	2
1926	-	ECs3789	38704127	1	3801469	3802254	3
1926	-	ECs3790	15833044	1	3802278	3803756	4
1927	-	ECs3793	15833047	-1	3804816	3805556	1
1928	-	ECs3794	15833048	-1	3805649	3806284	1
1929	-	ECs3795	15833049	-1	3806423	3807283	1
1930	-	ECs3798	15833052	-1	3810148	3811167	1
1930	pgk	ECs3797	15833051	-1	3808935	3810098	2
1930	-	ECs3796	15833050	-1	3807641	3808720	3
1931	-	ECs3799	15833053	1	3811539	3811970	1
1932	-	ECs3800	15833054	1	3811993	3812571	1
1932	-	ECs3801	15833055	1	3812572	3813279	2
1932	-	ECs3802	15833056	1	3813267	3813944	3
1932	-	ECs3803	15833057	1	3813938	3814615	4
1933	cmtB	ECs3809	15833063	-1	3819498	3819941	1
1933	-	ECs3808	15833062	-1	3818082	3819470	2
1933	-	ECs3807	15833061	-1	3816790	3818067	3
1933	-	ECs3806	15833060	-1	3815828	3816793	4
1933	-	ECs3805	15833059	-1	3815297	3815806	5
1933	frcK	ECs3804	15833058	-1	3814587	3815300	6
1934	-	ECs3810	15833064	-1	3820255	3822246	1
1935	-	ECs3811	38704128	1	3822524	3823282	1
1936	-	ECs3812	15833066	-1	3823488	3824408	1
1937	-	ECs3813	15833067	-1	3824544	3825275	1
1938	-	ECs3815	15833069	-1	3827406	3827552	1
1938	-	ECs3814	15833068	-1	3825421	3827397	2
1939	-	ECs3816	15833070	1	3827673	3827888	1
1940	-	ECs3817	15833071	-1	3827885	3828136	1
1941	-	ECs3818	15833072	1	3828192	3829346	1
1942	-	ECs3819	15833073	1	3829783	3831177	1
1943	-	ECs3820	15833074	1	3831254	3831751	1
1943	-	ECs3821	15833075	1	3831846	3832553	2
1944	-	ECs3822	38704129	1	3832633	3833364	1
1944	-	ECs3823	15833077	1	3833377	3834324	2
1944	-	ECs3824	38704130	1	3834436	3834999	3
1944	-	ECs3825	15833079	1	3834999	3835415	4
1945	-	ECs3826	15833081	1	3836604	3837308	1
1945	-	ECs3828	15833082	1	3837326	3837892	2
1945	-	ECs3829	162139760	1	3837889	3838179	3
1945	-	ECs3830	15833084	1	3838187	3838780	4
1945	-	ECs3831	15833085	1	3838773	3839909	5
1946	-	ECs3827	15833080	-1	3835606	3836631	1
1947	-	ECs3832	15833086	-1	3840152	3841159	1
1948	ansB	ECs3833	15833087	-1	3841276	3842322	1
1949	-	ECs3834	15833088	-1	3842498	3843217	1
1950	trmB	ECs3836	15833090	-1	3843727	3844446	1
1950	-	ECs3835	38704131	-1	3843401	3843727	2
1951	-	ECs3837	15833091	1	3844607	3845659	1
1951	-	ECs3838	15833092	1	3845687	3845962	2
1951	mltC	ECs3839	15833093	1	3846024	3847106	3
1952	-	ECs3840	38704132	1	3847308	3848564	1
1953	-	ECs3841	38704133	-1	3848614	3850749	1
1954	-	ECs3842	15833096	1	3851147	3851854	1
1955	-	ECs3843	15833097	1	3852233	3853498	1
1956	-	ECs3846	15833100	1	3854489	3855163	1
1956	-	ECs3847	15833101	1	3855160	3855507	2
1956	-	ECs3848	15833102	1	3855527	3856975	3
1957	-	ECs3849	15833103	-1	3856776	3857720	1
1958	-	ECs3850	15833104	-1	3857829	3858377	1
1959	-	ECs3852	15833106	-1	3858950	3859150	1
1960	-	ECs3854	15833108	1	3860922	3861149	1
1961	-	ECs3855	15833109	1	3861357	3863006	1
1962	-	ECs3857	15833111	1	3863614	3864603	1
1962	-	ECs3858	15833112	1	3864652	3865326	2
1963	-	ECs3859	15833113	1	3865761	3866549	1
1964	-	ECs3864	15833118	-1	3870594	3870710	1
1964	-	ECs3863	15833117	-1	3870262	3870588	2
1964	-	ECs3862	15833116	-1	3869375	3870265	3
1965	-	ECs3865	15833119	1	3870779	3871126	1
1966	-	ECs3866	15833120	1	3871323	3872714	1
1967	-	ECs3868	15833122	1	3872937	3873287	1
1968	-	ECs3869	15833123	1	3873500	3874903	1
1969	-	ECs3871	15833125	1	3875222	3875566	1
1970	-	ECs3872	15833126	-1	3875409	3876725	1
1971	-	ECs3873	15833127	-1	3877017	3878876	1
1972	-	ECs3874	38704135	1	3879081	3879947	1
1973	-	ECs3882	15833136	-1	3885497	3886615	1
1973	-	ECs3881	15833135	-1	3884508	3885494	2
1973	-	ECs3880	15833134	-1	3883340	3884518	3
1973	-	ECs3879	15833133	-1	3881640	3883343	4
1973	hybD	ECs3878	15833132	-1	3881146	3881640	5
1973	-	ECs3877	15833131	-1	3880665	3881153	6
1973	hypA	ECs3876	15833130	-1	3880331	3880672	7
1973	-	ECs3875	15833129	-1	3880070	3880318	8
1974	-	ECs3883	15833137	-1	3886804	3887091	1
1975	-	ECs3884	15833138	-1	3887210	3888097	1
1976	-	ECs3885	15833139	1	3888254	3889294	1
1977	-	ECs3886	15833140	-1	3889334	3889828	1
1978	-	ECs3887	15833141	1	3890019	3890903	1
1979	-	ECs3888	15833142	1	3891079	3891324	1
1980	-	ECs3891	15833145	-1	3892334	3892489	1
1980	-	ECs3890	15833144	-1	3891607	3892341	2
1980	-	ECs3889	15833143	-1	3891175	3891600	3
1981	-	ECs3892	15833146	1	3892593	3893780	1
1982	-	ECs3893	15833147	1	3893920	3894579	1
1983	-	ECs3894	15833149	1	3895712	3896875	1
1983	dkgA	ECs3896	38704137	1	3896980	3897807	2
1984	-	ECs3895	38704136	-1	3894619	3895575	1
1985	-	ECs3897	15833151	1	3898007	3898282	1
1985	-	ECs3898	15833152	1	3898276	3898929	2
1985	-	ECs3899	15833153	1	3898978	3899235	3
1986	-	ECs3900	15833154	-1	3899278	3901497	1
1987	-	ECs3902	15833156	-1	3903095	3903832	1
1987	-	ECs3901	15833155	-1	3901608	3903020	2
1988	-	ECs3903	15833157	-1	3904066	3906324	1
1989	-	ECs3904	15833158	-1	3906462	3908069	1
1990	-	ECs3906	15833160	-1	3908713	3909105	1
1990	-	ECs3905	15833159	-1	3908178	3908660	2
1991	-	ECs3907	15833161	1	3909257	3909916	1
1992	-	ECs3910	15833164	1	3911371	3911952	1
1992	-	ECs3911	15833165	1	3911983	3912297	2
1993	-	ECs3916	15833170	-1	3916210	3917019	1
1993	-	ECs3915	15833169	-1	3915230	3916213	2
1993	-	ECs3914	15833168	-1	3914184	3915233	3
1993	-	ECs3913	15833167	-1	3913226	3914173	4
1993	-	ECs3912	15833166	-1	3912342	3913229	5
1994	-	ECs3917	15833171	1	3917393	3919534	1
1995	nudF	ECs3922	15833176	-1	3923375	3924004	1
1995	-	ECs3921	15833175	-1	3922952	3923374	2
1995	-	ECs3920	15833174	-1	3922100	3922927	3
1995	-	ECs3919	15833173	-1	3921519	3922100	4
1995	-	ECs3918	15833172	-1	3919598	3921490	5
1996	tolC	ECs3923	162139759	1	3924209	3925690	1
1996	-	ECs3924	15833178	1	3925690	3925950	2
1997	-	ECs3925	162139758	1	3925838	3926509	1
1997	-	ECs3926	15833180	1	3926515	3927675	2
1998	-	ECs3927	15833181	-1	3927713	3928528	1
1999	-	ECs3928	15833182	1	3928644	3929417	1
2000	ribB	ECs3929	15833183	-1	3929907	3930560	1
2001	-	ECs3930	38704138	1	3930898	3931233	1
2002	-	ECs3931	15833185	-1	3931268	3931468	1
2003	-	ECs3932	15833186	1	3931737	3932351	1
2003	-	ECs3933	15833187	1	3932393	3934054	2
2004	-	ECs3934	15833188	1	3934389	3934781	1
2005	-	ECs3937	15833191	-1	3939192	3940493	1
2005	-	ECs3936	15833190	-1	3936329	3939169	2
2005	-	ECs3935	15833189	-1	3934848	3936281	3
2006	-	ECs3938	15833192	1	3940735	3941355	1
2007	cca	ECs3939	15833193	1	3941419	3942657	1
2008	uppP	ECs3940	15833194	-1	3942838	3943659	1
2009	folB	ECs3941	15833195	-1	3943750	3944121	1
2010	-	ECs3942	15833196	1	3944224	3944841	1
2011	-	ECs3943	15833197	-1	3944854	3945786	1
2012	-	ECs3944	15833198	1	3945993	3946904	1
2012	-	ECs3945	15833199	1	3946901	3947506	2
2012	-	ECs3946	15833200	1	3947555	3949018	3
2013	gcp	ECs3947	15833201	-1	3949061	3950074	1
2014	rpsU	ECs3948	15833202	1	3950312	3950527	1
2014	dnaG	ECs3949	15833203	1	3950638	3952383	2
2014	-	ECs3950	15833204	1	3952578	3954419	3
2015	-	ECs3951	15833205	-1	3954498	3955004	1
2016	-	ECs3952	15833206	-1	3955258	3956022	1
2017	-	ECs3953	15833207	1	3956310	3956933	1
2018	-	ECs3954	15833208	-1	3957087	3958607	1
2019	-	ECs3955	162139757	1	3958998	3960404	1
2020	-	ECs3956	15833210	-1	3960446	3960778	1
2021	-	ECs3957	15833211	1	3960997	3961980	1
2022	ebgA	ECs3958	38704139	1	3962164	3965256	1
2022	ebgC	ECs3959	15833213	1	3965253	3965702	2
2022	-	ECs3960	15833214	1	3965765	3967198	3
2023	-	ECs3961	15833215	1	3967332	3968402	1
2023	-	ECs3962	15833216	1	3968419	3970770	2
2024	-	ECs3963	15833217	1	3971296	3973314	1
2025	-	ECs3965	15833219	-1	3973772	3974086	1
2025	-	ECs3964	15833218	-1	3973359	3973775	2
2026	-	ECs3966	38704140	-1	3974370	3975506	1
2027	-	ECs3967	15833221	1	3975555	3976094	1
2028	-	ECs3968	15833222	1	3976171	3976863	1
2028	-	ECs3969	15833223	1	3976924	3977928	2
2029	-	ECs3970	15833224	1	3978212	3979177	1
2030	-	ECs3971	15833225	1	3979576	3980820	1
2031	-	ECs3972	15833226	-1	3980825	3981376	1
2032	-	ECs3974	15833228	-1	3982961	3984373	1
2032	-	ECs3973	15833227	-1	3981459	3982946	2
2033	-	ECs3975	15833229	1	3984736	3986154	1
2033	-	ECs3976	162139756	1	3986284	3987060	2
2034	-	ECs3977	15833231	1	3987405	3988067	1
2034	-	ECs3978	15833232	1	3988071	3988454	2
2035	-	ECs3979	229544780	1	3988601	3988969	1
2035	-	ECs3980	15833234	1	3989007	3989312	2
2035	-	ECs3981	15833235	1	3989315	3989719	3
2035	-	ECs3982	15833236	1	3989709	3990008	4
2036	-	ECs3983	15833237	1	3990104	3990586	1
2036	-	ECs3984	15833238	1	3990656	3991642	2
2037	-	ECs3985	15833239	1	3991934	3992299	1
2038	-	ECs3986	15833240	1	3992540	3992896	1
2039	-	ECs3987	15833241	-1	3992947	3993843	1
2040	-	ECs3988	15833242	1	3993948	3994649	1
2040	-	ECs3989	15833243	1	3994666	3994836	2
2041	-	ECs3998	15833252	-1	4005756	4006694	1
2041	-	ECs3997	15833251	-1	4004668	4005657	2
2041	-	ECs3996	15833250	-1	4003315	4004646	3
2041	-	ECs3995	15833249	-1	4002081	4003301	4
2041	-	ECs3994	15833248	-1	3999753	4002047	5
2041	-	ECs3993	38704141	-1	3999350	3999739	6
2041	-	ECs3992	15833246	-1	3997914	3999278	7
2041	-	ECs3991	15833245	-1	3996308	3997639	8
2041	-	ECs3990	15833244	-1	3994970	3996280	9
2042	-	ECs3999	15833253	1	4006883	4007227	1
2043	-	ECs4000	15833254	1	4007462	4008022	1
2043	-	ECs4001	15833255	1	4008044	4009231	2
2044	-	ECs4005	15833259	-1	4012808	4014142	1
2044	-	ECs4004	15833258	-1	4012022	4012792	2
2044	garR	ECs4003	162139755	-1	4011102	4011992	3
2044	-	ECs4002	38704142	-1	4009860	4011005	4
2045	-	ECs4006	15833260	1	4014517	4016088	1
2046	-	ECs4007	15833261	1	4016237	4016572	1
2046	-	ECs4008	15833262	1	4016572	4017036	2
2047	-	ECs4009	15833263	-1	4017091	4017900	1
2048	-	ECs4010	15833264	1	4018149	4019429	1
2048	-	ECs4011	38704143	1	4019452	4019925	2
2048	-	ECs4012	15833266	1	4019936	4020715	3
2048	-	ECs4013	15833267	1	4020705	4021583	4
2048	-	ECs4014	15833268	1	4021601	4022035	5
2048	-	ECs4015	15833269	1	4022011	4023165	6
2048	-	ECs4016	15833270	1	4023516	4024670	7
2048	kbaY	ECs4017	15833271	1	4024683	4025543	8
2048	-	ECs4018	15833272	1	4025710	4026186	9
2049	-	ECs4019	15833273	1	4027018	4027809	1
2050	-	ECs4020	15833274	1	4028966	4029550	1
2050	-	ECs4021	15833275	1	4029630	4030325	2
2050	-	ECs4022	15833276	1	4030354	4032870	3
2050	-	ECs4023	15833277	1	4032881	4033234	4
2050	-	ECs4024	15833278	1	4033260	4033586	5
2050	-	ECs4025	15833279	1	4033583	4034473	6
2050	-	ECs4026	15833280	1	4034457	4034930	7
2051	-	ECs4027	15833281	-1	4034973	4035833	1
2052	-	ECs4028	15833282	1	4035898	4037934	1
2052	-	ECs4029	15833283	1	4037892	4038287	2
2052	-	ECs4030	15833284	1	4038307	4038897	3
2052	-	ECs4031	15833285	1	4038907	4039482	4
2053	-	ECs4032	15833286	-1	4039596	4040636	1
2054	-	ECs4033	15833287	-1	4040709	4041389	1
2055	-	ECs4034	15833288	1	4041430	4041990	1
2056	-	ECs4035	15833289	-1	4041970	4042413	1
2057	-	ECs4036	15833290	1	4042464	4042766	1
2058	-	ECs4038	15833292	-1	4043250	4043774	1
2058	-	ECs4037	15833291	-1	4042753	4043256	2
2059	-	ECs4039	15833293	1	4043983	4044978	1
2059	-	ECs4040	15833294	1	4044969	4045865	2
2060	-	ECs4041	15833295	1	4045946	4046953	1
2061	-	ECs4042	15833296	-1	4047070	4048314	1
2062	-	ECs4043	38704144	-1	4048468	4050357	1
2063	-	ECs4044	15833298	-1	4050537	4051421	1
2064	-	ECs4051	162139721	-1	4060052	4060504	1
2064	nusA	ECs4050	15833304	-1	4058537	4060024	2
2064	infB	ECs4049	15833303	-1	4055840	4058512	3
2064	rbfA	ECs4048	15833302	-1	4055274	4055675	4
2064	truB	ECs4047	15833301	-1	4054330	4055274	5
2064	rpsO	ECs4046	15833300	-1	4053912	4054181	6
2064	-	ECs4045	15833299	-1	4051530	4053734	7
2065	-	ECs4052	15833306	1	4061135	4062478	1
2066	-	ECs4053	15833307	-1	4062486	4064129	1
2067	secG	ECs4054	15833308	-1	4064671	4065003	1
2067	leuU	ECs5522		-1	4064570	4064656	2
2068	rrmJ	ECs4058	15833312	-1	4069533	4070162	1
2068	hflB	ECs4057	15833311	-1	4067499	4069433	2
